FID,ICEAREA,H,class_height,class_length
466,40.3353004,2.961436609,Bergy bit,Bergy bit
467,30.0403996,2.869984528,Bergy bit,Bergy bit
468,162.6260071,2.03079572,Bergy bit,Bergy bit
469,71.7617035,1.762353661,Bergy bit,Bergy bit
470,91.6710968,0.807993872,Growler,Bergy bit
471,43.8140984,0.425428215,Growler,Bergy bit
472,101.3580017,0.775307956,Growler,Bergy bit
473,82.9291992,1.049254545,Bergy bit,Bergy bit
474,45.8796005,0.739091817,Growler,Bergy bit
475,53.162899,0.426613073,Growler,Bergy bit
476,147.5939941,0.491973814,Growler,Bergy bit
477,33.3497009,1.621242796,Bergy bit,Bergy bit
478,1838.280029,7.858164282,Small,Small
479,5036.180176,7.833645913,Small,Medium
480,1698.410034,3.886712423,Bergy bit,Small
481,387.2659912,4.002754951,Bergy bit,Small
482,628.3259888,3.459239059,Bergy bit,Small
483,1936.75,4.025057404,Bergy bit,Small
484,634.59198,3.854568824,Bergy bit,Small
485,1864.26001,5.587457188,Small,Small
486,784.1859741,1.566632448,Bergy bit,Small
487,1013.150024,1.751290544,Bergy bit,Small
488,155.2250061,0.941201885,Growler,Bergy bit
489,231.8390045,1.763939483,Bergy bit,Small
490,162.5240021,1.229402465,Bergy bit,Bergy bit
491,2143.590088,0.700147262,Growler,Small
492,563.5930176,0.979417195,Growler,Small
493,148.5500031,0.482298712,Growler,Bergy bit
494,62.111599,0.590751577,Growler,Bergy bit
495,262.7780151,1.832466496,Bergy bit,Small
496,1015.01001,0.957180021,Growler,Small
497,437.5289917,0.717058946,Growler,Small
498,903.8319702,0.625103969,Growler,Small
499,296.8200073,1.254203884,Bergy bit,Small
500,101.2480011,0.479437396,Growler,Bergy bit
501,416.4830017,1.234361742,Bergy bit,Small
502,531.4970093,1.326712062,Bergy bit,Small
503,99.3506012,0.865401459,Growler,Bergy bit
504,308.2569885,0.552543633,Growler,Small
505,498.4070129,0.621338575,Growler,Small
506,350.9679871,2.628457247,Bergy bit,Small
507,197.7980042,0.632286648,Growler,Bergy bit
508,276.321991,1.320111381,Bergy bit,Small
509,485.4179993,0.535431374,Growler,Small
510,4592.029785,0.896169674,Growler,Medium
511,509.0650024,1.131885632,Bergy bit,Small
512,726.0239868,1.464849452,Bergy bit,Small
513,497.5750122,0.726419495,Growler,Small
514,1153.530029,2.783020383,Bergy bit,Small
515,147.6399994,0.187130923,Growler,Bergy bit
516,1191.859985,0.684187026,Growler,Small
517,371.7950134,1.328799939,Bergy bit,Small
518,482.2969971,0.643093454,Growler,Small
519,484.8169861,0.622087775,Growler,Small
520,107.5270004,2.86869159,Bergy bit,Bergy bit
521,2316.899902,0.780248873,Growler,Small
522,382.3299866,2.195633261,Bergy bit,Small
523,252.3320007,0.464727768,Growler,Small
524,144.4199982,1.859128186,Bergy bit,Bergy bit
525,97.5164032,0.278923476,Growler,Bergy bit
526,59.9939995,1.922572852,Bergy bit,Bergy bit
527,1504.01001,2.272821939,Bergy bit,Small
528,109.6800003,0.21392992,Growler,Bergy bit
529,290.947998,0.297542615,Growler,Small
530,5735.339844,10.42760946,Small,Medium
531,546.9810181,0.188901442,Growler,Small
532,3444.540039,3.022399254,Bergy bit,Small
533,433.1539917,1.285832496,Bergy bit,Small
534,486.1470032,3.053014316,Bergy bit,Small
535,872.0479736,0.698731835,Growler,Small
536,375.2250061,2.606269319,Bergy bit,Small
537,481.8070068,5.594059137,Small,Small
538,236.6159973,0.65806549,Growler,Small
539,56.3886986,1.650112881,Bergy bit,Bergy bit
540,259.9360046,1.054970453,Bergy bit,Small
541,676.4979858,2.045232529,Bergy bit,Small
542,1229.280029,0.400157399,Growler,Small
543,717.09198,1.414720466,Bergy bit,Small
544,1063.130005,0.169590753,Growler,Small
545,98.4615021,0.548539415,Growler,Bergy bit
546,231.75,1.419528985,Bergy bit,Small
547,172.701004,0.704984499,Growler,Bergy bit
548,82.675499,1.620573879,Bergy bit,Bergy bit
549,468.8559875,4.468801648,Bergy bit,Small
550,771.1359863,0.394559956,Growler,Small
551,281.8779907,0.929955296,Growler,Small
552,396.1820068,1.143315985,Bergy bit,Small
553,2049.77002,0.376110496,Growler,Small
554,1885.579956,1.318657387,Bergy bit,Small
555,2486.459961,2.145267584,Bergy bit,Small
556,2452.26001,4.357829101,Bergy bit,Small
557,2309.870117,1.160626084,Bergy bit,Small
558,1802.060059,0.824798598,Growler,Small
559,1449.660034,6.052633114,Small,Small
560,463.0109863,4.93820443,Bergy bit,Small
561,1378.670044,2.597353469,Bergy bit,Small
562,898.5789795,0.934360417,Growler,Small
563,968.0239868,1.060010234,Bergy bit,Small
564,1178.180054,2.055398691,Bergy bit,Small
565,296.5400085,0.918820261,Growler,Small
566,718.9470215,0.964936552,Growler,Small
567,578.0980225,0.220890187,Growler,Small
568,733.6480103,0.811301739,Growler,Small
569,623.2600098,1.266788836,Bergy bit,Small
570,292.0509949,0.502720899,Growler,Small
571,758.565979,0.540095917,Growler,Small
572,126.5879974,1.131644363,Bergy bit,Bergy bit
573,291.4450073,1.075378649,Bergy bit,Small
574,165.2460022,1.18873452,Bergy bit,Bergy bit
575,141.2960052,1.794451462,Bergy bit,Bergy bit
576,144.3410034,0.380168886,Growler,Bergy bit
577,249.1029968,0.760316186,Growler,Small
578,352.1149902,1.147923672,Bergy bit,Small
579,316.6900024,1.4783192,Bergy bit,Small
580,228.6289978,0.223517056,Growler,Small
581,499.7770081,1.25077387,Bergy bit,Small
582,702.802002,1.16092885,Bergy bit,Small
583,1019.830017,0.514380792,Growler,Small
584,343.8179932,1.091877114,Bergy bit,Small
585,340.8389893,2.095537058,Bergy bit,Small
586,347.2229919,0.275426592,Growler,Small
587,723.539978,2.093698813,Bergy bit,Small
588,115.6500015,0.244848668,Growler,Bergy bit
589,541.276001,0.35420361,Growler,Small
590,95.7438965,0.264175346,Growler,Bergy bit
591,328.3380127,0.264914367,Growler,Small
592,190.8829956,2.309854549,Bergy bit,Bergy bit
593,468.1459961,0.413590463,Growler,Small
594,854.2310181,3.86719582,Bergy bit,Small
595,666.0239868,2.653684934,Bergy bit,Small
596,221.2149963,0.529872279,Growler,Bergy bit
597,357.3389893,0.528713963,Growler,Small
598,192.0579987,1.049632695,Bergy bit,Bergy bit
599,410.730011,0.908040692,Growler,Small
600,141.8690033,0.40529617,Growler,Bergy bit
601,376.8909912,1.265243141,Bergy bit,Small
602,130.9259949,1.925426628,Bergy bit,Bergy bit
603,131.6519928,1.629249253,Bergy bit,Bergy bit
604,370.5339966,0.859692794,Growler,Small
605,292.9339905,0.686299078,Growler,Small
606,119.8649979,0.649567245,Growler,Bergy bit
607,393.0759888,0.677344602,Growler,Small
608,576.9429932,0.908796492,Growler,Small
609,625.8590088,0.509607032,Growler,Small
610,704.322998,4.144197459,Bergy bit,Small
611,340.7829895,0.191625007,Growler,Small
612,158.6320038,0.506658081,Growler,Bergy bit
613,253.0370026,0.351168293,Growler,Small
614,236.9210052,1.972027064,Bergy bit,Small
615,933.6710205,0.679838511,Growler,Small
616,261.026001,2.646699274,Bergy bit,Small
617,353.6549988,0.794826594,Growler,Small
618,284.8039856,0.524307151,Growler,Small
619,238.6849976,0.458387615,Growler,Small
620,263.6719971,0.387902579,Growler,Small
621,237.6309967,1.882296196,Bergy bit,Small
622,373.375,0.599217625,Growler,Small
623,721.6339722,0.467417023,Growler,Small
624,609.802002,0.572444054,Growler,Small
625,291.8139954,1.540635295,Bergy bit,Small
626,216.4539948,2.432138217,Bergy bit,Bergy bit
627,112.3880005,1.158256715,Bergy bit,Bergy bit
628,1443.420044,1.002314531,Bergy bit,Small
629,432.125,0.853380864,Growler,Small
630,1085.130005,0.208697258,Growler,Small
631,1628.660034,0.797435871,Growler,Small
632,547.9000244,0.363981309,Growler,Small
633,3209.120117,5.842058462,Small,Small
634,589.0100098,0.339655402,Growler,Small
635,2186.399902,0.731979744,Growler,Small
636,141.0169983,1.033770027,Bergy bit,Bergy bit
637,243.7279968,2.733499245,Bergy bit,Small
638,1944.319946,4.480494303,Bergy bit,Small
639,762.7769775,1.897979781,Bergy bit,Small
640,11669.59961,1.515025633,Bergy bit,Medium
641,392.1600037,1.440420508,Bergy bit,Small
642,624.0560303,1.648520953,Bergy bit,Small
643,1804.75,0.813438212,Growler,Small
644,344.8039856,0.331753087,Growler,Small
645,2745.860107,0.214753659,Growler,Small
646,1825.719971,0.506947842,Growler,Small
647,8983.450195,3.415011377,Bergy bit,Medium
648,4219.069824,1.341557307,Bergy bit,Medium
649,3097.159912,4.049587999,Bergy bit,Small
650,1773.910034,0.482842526,Growler,Small
651,2410.51001,11.68713628,Small,Small
652,7108.600098,1.605128644,Bergy bit,Medium
653,787.8800049,2.25433622,Bergy bit,Small
654,1131.780029,1.404354957,Bergy bit,Small
655,308.3479919,0.958475331,Growler,Small
656,604.3369751,0.271966976,Growler,Small
657,1919.579956,6.498334394,Small,Small
658,954.8280029,0.76197943,Growler,Small
659,465.2160034,0.257776412,Growler,Small
660,648.4559937,1.994632375,Bergy bit,Small
661,241.625,0.953675835,Growler,Small
662,369.2390137,1.674134164,Bergy bit,Small
663,547.0859985,0.665100305,Growler,Small
664,5457.350098,2.402207982,Bergy bit,Medium
665,4769.27002,3.786703629,Bergy bit,Medium
666,2614.25,3.450077738,Bergy bit,Small
667,836.835022,0.299726302,Growler,Small
668,318.7279968,2.120943849,Bergy bit,Small
669,2319.159912,1.393035175,Bergy bit,Small
670,1333.310059,1.301710314,Bergy bit,Small
671,3981.290039,4.647883449,Bergy bit,Medium
672,345.9719849,0.620084638,Growler,Small
673,100.4300003,0.500296036,Growler,Bergy bit
674,12285.5,6.090506528,Small,Medium
675,731.3300171,1.101648541,Bergy bit,Small
676,335.8819885,0.349947867,Growler,Small
677,189.572998,1.833971109,Bergy bit,Bergy bit
678,252.7169952,0.688866858,Growler,Small
679,287.5090027,2.097055114,Bergy bit,Small
680,97.7573013,0.736471355,Growler,Bergy bit
681,45.350399,0.610728521,Growler,Bergy bit
682,594.848999,0.887995883,Growler,Small
683,595.6630249,0.968054569,Growler,Small
684,537.7659912,2.425093784,Bergy bit,Small
685,2104.919922,2.04122444,Bergy bit,Small
686,798.0009766,1.748516579,Bergy bit,Small
687,1094.089966,1.096702124,Bergy bit,Small
688,167.4680023,1.350752141,Bergy bit,Bergy bit
689,17071.40039,5.322568085,Small,Large
690,2875.300049,8.665702613,Small,Small
691,2631.610107,5.985160659,Small,Small
692,1898.479981,3.712461601,Bergy bit,Small
693,2131.879883,7.163246469,Small,Small
694,3058.5,7.219709163,Small,Small
695,1469.890015,3.971582577,Bergy bit,Small
696,5472.5,8.481996729,Small,Medium
697,4284.680176,8.910495462,Small,Medium
698,3569.969971,8.25819901,Small,Small
699,1062.369995,5.273374901,Small,Small
700,583.4450073,3.727389923,Bergy bit,Small
701,3052.310059,3.809462254,Bergy bit,Small
702,7858.729981,8.399074806,Small,Medium
703,391.92099,6.533221318,Small,Small
704,1882.209961,3.322859872,Bergy bit,Small
705,965.9589844,4.587855624,Bergy bit,Small
706,2250.300049,6.622931897,Small,Small
707,862.7520142,3.984875457,Bergy bit,Small
708,11021.59961,11.70353896,Small,Medium
709,3277.77002,3.836295923,Bergy bit,Small
710,68044.20313,15.127456,Medium,Very large
711,11109,10.73523126,Small,Medium
712,101.7870026,3.129780219,Bergy bit,Bergy bit
713,207.4940033,2.834744132,Bergy bit,Bergy bit
714,2701.659912,4.865116345,Bergy bit,Small
715,142713,34.06678135,Medium,Very large
716,3330.399902,8.310867258,Small,Small
717,44324.39844,17.29437822,Medium,Large
718,3009.76001,6.983476669,Small,Small
719,3578.77002,7.470700712,Small,Small
720,1264.099976,4.644158472,Bergy bit,Small
721,366.368988,4.083178526,Bergy bit,Small
722,1013.030029,5.490513307,Small,Small
723,9748.360352,6.804999486,Small,Medium
724,477.7820129,3.367985044,Bergy bit,Small
725,809.6469727,4.327739441,Bergy bit,Small
726,482.5939941,4.250843738,Bergy bit,Small
727,1450.280029,3.958402471,Bergy bit,Small
728,296.197998,3.276016678,Bergy bit,Small
729,6021.939941,12.52818079,Small,Medium
730,3737.409912,7.10638173,Small,Medium
731,10957.2998,14.82658031,Small,Medium
732,1504.619995,3.571297637,Bergy bit,Small
733,436.2709961,3.031489166,Bergy bit,Small
734,450.6000061,3.741738492,Bergy bit,Small
735,3543.929932,4.8703193,Bergy bit,Small
736,9807.320313,12.38533185,Small,Medium
737,1715.5,5.397074613,Small,Small
738,284.6669922,4.683588241,Bergy bit,Small
739,1662.880005,6.590595118,Small,Small
740,1115.589966,7.858606616,Small,Small
741,727.3920288,9.625659877,Small,Small
742,8761.080078,8.569320125,Small,Medium
743,10235.59961,13.7651899,Small,Medium
744,10001,12.71013603,Small,Medium
745,1598.290039,6.126090501,Small,Small
746,2556.100098,6.343554318,Small,Small
747,3811.310059,5.032266144,Small,Medium
748,2450.110107,7.712924418,Small,Small
749,1170.719971,3.603584454,Bergy bit,Small
750,2931.179932,7.641910091,Small,Small
751,727.117981,2.954005856,Bergy bit,Small
752,6064.970215,10.01029232,Small,Medium
753,10949.7998,7.541067897,Small,Medium
754,8645.009766,6.071441574,Small,Medium
755,3446.469971,10.63494049,Small,Small
756,2475.919922,4.901131651,Bergy bit,Small
757,16901.40039,11.80291475,Small,Large
758,7454.089844,9.127271059,Small,Medium
759,3300.300049,4.629384798,Bergy bit,Small
760,1665.229981,5.431447532,Small,Small
761,13904.7002,11.96216743,Small,Medium
762,3262.340088,5.13225013,Small,Small
763,528.348999,3.39574994,Bergy bit,Small
764,753.5880127,3.510990994,Bergy bit,Small
765,812.9990234,2.950989565,Bergy bit,Small
766,69.2886963,2.359812343,Bergy bit,Bergy bit
767,20870.90039,10.94519645,Small,Large
768,1165.079956,3.053978411,Bergy bit,Small
769,34175.39844,23.89058372,Medium,Large
770,28428.19922,17.20990789,Medium,Large
771,12905.7998,12.86198702,Small,Medium
772,716.0159912,3.087592988,Bergy bit,Small
773,14031.7998,8.581765776,Small,Medium
774,959.2819824,3.220789262,Bergy bit,Small
775,9992.5,10.24201725,Small,Medium
776,3561.159912,7.040344722,Small,Small
777,203.3419952,3.829148062,Bergy bit,Bergy bit
778,96.1695023,3.025931256,Bergy bit,Bergy bit
779,428.5849915,2.656796061,Bergy bit,Small
780,24333.30078,22.86213209,Medium,Large
781,1360.030029,2.986497404,Bergy bit,Small
782,7140.890137,9.246744841,Small,Medium
783,4379.5,8.064754588,Small,Medium
784,3746.340088,6.814378343,Small,Medium
785,17932.30078,13.60200102,Small,Large
786,1442.969971,5.362939035,Small,Small
787,18684.80078,10.60417508,Small,Large
788,8592.650391,6.121438925,Small,Medium
789,5215.899902,3.772443065,Bergy bit,Medium
790,8711.509766,2.805169083,Bergy bit,Medium
791,6239.370117,7.777488966,Small,Medium
792,19707.09961,13.83790774,Small,Large
793,5350,8.564825743,Small,Medium
794,38452.10156,16.96711955,Medium,Large
795,14837.09961,14.0476735,Small,Medium
796,60452.5,15.36205817,Medium,Very large
797,1389.089966,3.974177415,Bergy bit,Small
798,1914.380005,4.441358649,Bergy bit,Small
799,39249,18.06832625,Medium,Large
800,1163.209961,3.702464212,Bergy bit,Small
801,4660.890137,5.348045848,Small,Medium
802,2309.570068,4.479913838,Bergy bit,Small
803,268.5939941,3.371401563,Bergy bit,Small
804,1169.579956,3.227351478,Bergy bit,Small
805,1582.430054,5.545983638,Small,Small
806,2555.310059,3.28340348,Bergy bit,Small
807,702.0059814,6.192016562,Small,Small
808,18066.80078,8.904408129,Small,Large
809,105.5559998,4.855487196,Bergy bit,Bergy bit
810,885.5300293,3.378117252,Bergy bit,Small
811,313.821991,3.010549299,Bergy bit,Small
812,2703.439941,5.066517598,Small,Small
813,1119.859985,5.157364914,Small,Small
814,317.2080078,5.661675719,Small,Small
815,462.3590088,5.217291603,Small,Small
816,1033.900024,3.177990372,Bergy bit,Small
817,1230.689941,5.233500354,Small,Small
818,1775.579956,7.033118563,Small,Small
819,372.8840027,2.834489171,Bergy bit,Small
820,25472.09961,19.82690923,Medium,Large
821,65007.39844,16.97518782,Medium,Very large
822,7722.600098,10.78504747,Small,Medium
823,25952.19922,15.52785581,Medium,Large
824,6345.149902,11.36839486,Small,Medium
825,57542.60156,28.4001317,Medium,Very large
826,3411.600098,6.46320326,Small,Small
827,1174.709961,5.784411303,Small,Small
828,1700.25,5.672560872,Small,Small
829,406.3770142,4.008720562,Bergy bit,Small
830,68504.39844,23.23258706,Medium,Very large
831,617.7559814,5.845554107,Small,Small
832,11681.90039,8.773724881,Small,Medium
833,502976,48.65712047,Large,Very large
834,1204.319946,4.704215048,Bergy bit,Small
835,588.7739868,2.855795939,Bergy bit,Small
836,1389.560059,4.025946263,Bergy bit,Small
837,1936.719971,2.827339194,Bergy bit,Small
838,726.59198,4.22956491,Bergy bit,Small
839,6697.299805,6.729546831,Small,Medium
840,2374.27002,4.724437458,Bergy bit,Small
841,336.3819885,4.210283373,Bergy bit,Small
842,543.8380127,3.23132682,Bergy bit,Small
843,703.4530029,2.636904322,Bergy bit,Small
844,386.0329895,3.492236014,Bergy bit,Small
845,602.3060303,2.807300202,Bergy bit,Small
846,648.9099731,6.816226934,Small,Small
847,4942.540039,5.409128255,Small,Medium
848,3610,6.289157103,Small,Medium
849,9391.25,6.990981906,Small,Medium
850,4630.029785,3.933594385,Bergy bit,Medium
851,796.7230225,1.905005558,Bergy bit,Small
852,965.7310181,1.360307328,Bergy bit,Small
853,423.5169983,1.969126506,Bergy bit,Small
854,240.4309998,2.804471891,Bergy bit,Small
855,202.7680054,2.366711402,Bergy bit,Bergy bit
856,123.4550018,1.364009522,Bergy bit,Bergy bit
857,115.8899994,1.417304403,Bergy bit,Bergy bit
858,153.7649994,0.556207899,Growler,Bergy bit
859,260.4869995,1.385345137,Bergy bit,Small
860,161.151001,1.282039014,Bergy bit,Bergy bit
861,90.0959015,1.651229291,Bergy bit,Bergy bit
862,1062.01001,2.295570684,Bergy bit,Small
863,333.9219971,2.176609759,Bergy bit,Small
864,716.7349854,1.94002145,Bergy bit,Small
865,527.9580078,1.030946727,Bergy bit,Small
866,68.6156998,1.209944544,Bergy bit,Bergy bit
867,33.9522018,2.668507795,Bergy bit,Bergy bit
868,291.8760071,3.128758012,Bergy bit,Small
869,547.0720215,2.796871546,Bergy bit,Small
870,344.7430115,3.705986076,Bergy bit,Small
871,1031.030029,3.65159502,Bergy bit,Small
872,521.0419922,3.543872991,Bergy bit,Small
873,665.8099976,3.329126943,Bergy bit,Small
874,514.5889893,3.12542006,Bergy bit,Small
875,359.1570129,2.452819158,Bergy bit,Small
876,100.5699997,3.088423859,Bergy bit,Bergy bit
877,1047.48999,2.555921285,Bergy bit,Small
878,36.385601,1.22764314,Bergy bit,Bergy bit
879,210.7489929,0.490876017,Growler,Bergy bit
880,1253.050049,1.016940471,Bergy bit,Small
881,109.9670029,1.156978628,Bergy bit,Bergy bit
882,67.8093033,1.22673669,Bergy bit,Bergy bit
883,56.1604996,0.764158864,Growler,Bergy bit
884,75.1513977,1.110501012,Bergy bit,Bergy bit
885,385.0589905,0.233630891,Growler,Small
886,2087.149902,0.752335386,Growler,Small
887,1492.880005,0.655756655,Growler,Small
888,2542.429932,1.505604853,Bergy bit,Small
889,334.0960083,0.389210919,Growler,Small
890,542.1859741,3.096835612,Bergy bit,Small
891,2362.479981,0.990374517,Growler,Small
892,2853.179932,1.614578904,Bergy bit,Small
893,136.9290009,0.991946851,Growler,Bergy bit
894,855.0360107,0.32539101,Growler,Small
895,188.5919952,3.482317918,Bergy bit,Bergy bit
896,512316,51.60489702,Large,Very large
897,168.3439941,3.692383694,Bergy bit,Bergy bit
898,187.1820068,3.443561189,Bergy bit,Bergy bit
899,58.0421982,2.753743594,Bergy bit,Bergy bit
900,98.135498,2.858072816,Bergy bit,Bergy bit
901,80.6540985,3.134358943,Bergy bit,Bergy bit
902,311.7390137,3.84361822,Bergy bit,Small
903,404.4869995,4.004841064,Bergy bit,Small
904,83.6919022,2.539822368,Bergy bit,Bergy bit
905,53.7285004,2.689746609,Bergy bit,Bergy bit
906,278.6010132,2.747763081,Bergy bit,Small
907,53.4527016,2.387042871,Bergy bit,Bergy bit
908,34.5262985,2.377382061,Bergy bit,Bergy bit
909,231.7550049,3.26089727,Bergy bit,Small
910,392.7929993,3.261597884,Bergy bit,Small
911,40.5872993,3.707933263,Bergy bit,Bergy bit
912,259.5320129,0.759722453,Growler,Small
913,156.8430023,0.645995742,Growler,Bergy bit
914,191.0690002,0.380101506,Growler,Bergy bit
915,582.3599854,3.581837369,Bergy bit,Small
916,251.0310059,1.877242878,Bergy bit,Small
917,46.0056,1.177742998,Bergy bit,Bergy bit
918,31.4139004,0.966109505,Growler,Bergy bit
919,149.0549927,1.456886913,Bergy bit,Bergy bit
920,459.2999878,0.891962918,Growler,Small
921,122.1439972,1.305284,Bergy bit,Bergy bit
922,142.0370026,1.047973999,Bergy bit,Bergy bit
923,83.5845032,0.501613337,Growler,Bergy bit
924,143.3439941,0.421033751,Growler,Bergy bit
925,120.3909988,0.332537315,Growler,Bergy bit
926,280.8240051,0.508936833,Growler,Small
927,66.3052979,0.841267197,Growler,Bergy bit
928,31.3957005,0.877907679,Growler,Bergy bit
929,36.7943993,1.444814103,Bergy bit,Bergy bit
930,124.8970032,1.753404568,Bergy bit,Bergy bit
931,230.0180054,1.735754684,Bergy bit,Small
932,168.7460022,1.736511734,Bergy bit,Bergy bit
933,91.7410965,1.736892251,Bergy bit,Bergy bit
934,882.7750244,4.346019472,Bergy bit,Small
935,954.2360229,0.983537907,Growler,Small
936,726.4379883,0.950316324,Growler,Small
937,140.1139984,0.919679424,Growler,Bergy bit
938,128.1000061,0.999467785,Growler,Bergy bit
939,107.4830017,1.177239159,Bergy bit,Bergy bit
940,62.9482002,2.37909811,Bergy bit,Bergy bit
941,514.46698,3.310268277,Bergy bit,Small
